chunk_id,success,date,strategy,confidence,country,source
hierarchical_19643,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19644,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19645,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19646,True,2019-01-01,regex,0.6,US,us_2024-09-09.txt
hierarchical_19647,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19648,True,2005-03-01,regex,0.85,US,us_2024-09-09.txt
hierarchical_19649,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19650,True,2024-07-22,regex,0.95,US,us_2024-09-09.txt
hierarchical_19651,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19652,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19653,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19654,True,2008-01-01,regex,0.6,US,us_2024-09-09.txt
hierarchical_19655,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19656,True,1924-06-01,regex,0.85,US,us_2024-09-09.txt
hierarchical_19657,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19658,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19659,True,2024-09-14,regex,0.95,US,us_2024-09-09.txt
hierarchical_19660,True,1977-02-04,regex,0.95,US,us_2024-09-09.txt
hierarchical_19661,True,1951-06-29,regex,0.95,US,us_2024-09-09.txt
hierarchical_19662,True,2025-01-01,regex,0.6,US,us_2024-09-09.txt
hierarchical_19663,True,2026-04-01,dateutil,0.7,US,us_2024-09-09.txt
hierarchical_19664,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19665,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19666,True,1924-09-26,regex,0.95,US,us_2024-09-09.txt
hierarchical_19667,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19668,True,1924-09-01,regex,0.85,US,us_2024-09-09.txt
hierarchical_19669,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19670,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19671,False,,failed,0.0,US,us_2024-09-09.txt
hierarchical_19672,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19673,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19674,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19675,True,2024-01-01,regex,0.6,US,us_2024-09-10.txt
hierarchical_19676,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19677,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19678,True,2022-01-01,regex,0.6,US,us_2024-09-10.txt
hierarchical_19679,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19680,True,2026-01-17,dateutil,0.7,US,us_2024-09-10.txt
hierarchical_19681,True,2028-01-01,regex,0.6,US,us_2024-09-10.txt
hierarchical_19682,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19683,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19684,True,2075-01-01,dateutil,0.7,US,us_2024-09-10.txt
hierarchical_19685,True,1949-01-01,spacy,0.8,US,us_2024-09-10.txt
hierarchical_19686,True,2075-01-01,dateutil,0.7,US,us_2024-09-10.txt
hierarchical_19687,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19688,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19689,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19690,True,2026-01-16,dateutil,0.7,US,us_2024-09-10.txt
hierarchical_19691,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19692,True,1946-11-08,regex,0.95,US,us_2024-09-10.txt
hierarchical_19693,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19694,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19695,True,2024-01-01,regex,0.6,US,us_2024-09-10.txt
hierarchical_19696,True,2019-01-01,regex,0.6,US,us_2024-09-10.txt
hierarchical_19697,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19698,False,,failed,0.0,US,us_2024-09-10.txt
hierarchical_19699,True,2023-01-01,regex,0.6,US,us_2024-09-10.txt
hierarchical_19700,True,2024-01-01,regex,0.6,US,us_2024-09-11.txt
hierarchical_19701,True,1926-01-01,spacy,0.8,US,us_2024-09-11.txt
hierarchical_19702,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19703,True,2024-01-01,regex,0.6,US,us_2024-09-11.txt
hierarchical_19704,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19705,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19706,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19707,True,2024-07-31,regex,0.95,US,us_2024-09-11.txt
hierarchical_19708,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19709,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19710,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19711,True,2024-01-01,regex,0.6,US,us_2024-09-11.txt
hierarchical_19712,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19713,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19714,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19715,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19716,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19717,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19718,True,2019-01-01,regex,0.6,US,us_2024-09-11.txt
hierarchical_19719,True,2022-10-01,regex,0.85,US,us_2024-09-11.txt
hierarchical_19720,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19721,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19722,True,2024-01-01,regex,0.6,US,us_2024-09-11.txt
hierarchical_19723,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19724,True,2070-01-01,dateutil,0.7,US,us_2024-09-11.txt
hierarchical_19725,True,1977-02-04,regex,0.95,US,us_2024-09-11.txt
hierarchical_19726,True,2024-09-12,regex,0.95,US,us_2024-09-11.txt
hierarchical_19727,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19728,True,2018-01-01,regex,0.6,US,us_2024-09-11.txt
hierarchical_19729,True,2025-01-01,regex,0.6,US,us_2024-09-11.txt
hierarchical_19730,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19731,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19732,True,2023-09-01,regex,0.85,US,us_2024-09-11.txt
hierarchical_19733,True,2026-01-19,dateutil,0.7,US,us_2024-09-11.txt
hierarchical_19734,True,2023-09-01,regex,0.85,US,us_2024-09-11.txt
hierarchical_19735,True,2049-01-01,dateutil,0.7,US,us_2024-09-11.txt
hierarchical_19736,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19737,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19738,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19739,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19740,True,2024-09-03,regex,0.95,US,us_2024-09-11.txt
hierarchical_19741,False,,failed,0.0,US,us_2024-09-11.txt
hierarchical_19742,True,2024-09-07,regex,0.95,US,us_2024-09-11.txt
hierarchical_19743,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19744,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19745,True,2024-08-01,regex,0.95,US,us_2024-09-12.txt
hierarchical_19746,True,2040-01-01,dateutil,0.7,US,us_2024-09-12.txt
hierarchical_19747,True,2022-01-01,regex,0.6,US,us_2024-09-12.txt
hierarchical_19748,True,2040-01-01,dateutil,0.7,US,us_2024-09-12.txt
hierarchical_19749,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19750,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19751,True,2021-08-01,regex,0.85,US,us_2024-09-12.txt
hierarchical_19752,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19753,True,2010-01-01,regex,0.6,US,us_2024-09-12.txt
hierarchical_19754,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19755,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19756,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19757,True,2023-01-01,regex,0.6,US,us_2024-09-12.txt
hierarchical_19758,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19759,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19760,True,2009-01-01,regex,0.6,US,us_2024-09-12.txt
hierarchical_19761,True,2024-05-24,regex,0.95,US,us_2024-09-12.txt
hierarchical_19762,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19763,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19764,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19765,True,2014-01-01,regex,0.6,US,us_2024-09-12.txt
hierarchical_19766,True,2024-01-01,regex,0.6,US,us_2024-09-12.txt
hierarchical_19767,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19768,True,1978-01-01,spacy,0.8,US,us_2024-09-12.txt
hierarchical_19769,True,2024-08-23,regex,0.95,US,us_2024-09-12.txt
hierarchical_19770,True,1959-02-24,regex,0.95,US,us_2024-09-12.txt
hierarchical_19771,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19772,True,2022-01-01,regex,0.6,US,us_2024-09-12.txt
hierarchical_19773,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19774,True,1980-01-01,dateutil,0.7,US,us_2024-09-12.txt
hierarchical_19775,True,1944-09-16,regex,0.95,US,us_2024-09-12.txt
hierarchical_19776,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19777,False,,failed,0.0,US,us_2024-09-12.txt
hierarchical_19778,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19779,True,1961-06-27,regex,0.95,US,us_2024-09-16.txt
hierarchical_19780,True,2018-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19781,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19782,True,2024-05-22,regex,0.95,US,us_2024-09-16.txt
hierarchical_19783,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19784,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19785,True,2024-02-11,regex,0.95,US,us_2024-09-16.txt
hierarchical_19786,True,1934-01-01,spacy,0.8,US,us_2024-09-16.txt
hierarchical_19787,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19788,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19789,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19790,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19791,True,2030-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19792,True,2024-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19793,True,2024-01-01,regex,0.85,US,us_2024-09-16.txt
hierarchical_19794,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19795,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19796,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19797,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19798,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19799,True,1977-02-04,regex,0.95,US,us_2024-09-16.txt
hierarchical_19800,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19801,True,2018-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19802,True,2010-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19803,True,2024-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19804,True,2082-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19805,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19806,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19807,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19808,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19809,True,2001-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19810,False,,failed,0.0,US,us_2024-09-16.txt
hierarchical_19811,True,1975-12-15,regex,0.95,US,us_2024-09-16.txt
hierarchical_19812,True,1787-01-01,spacy,0.8,US,us_2024-09-16.txt
hierarchical_19813,True,2023-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19814,True,2019-01-01,regex,0.6,US,us_2024-09-16.txt
hierarchical_19815,True,2026-01-05,dateutil,0.7,US,us_2024-09-17.txt
hierarchical_19816,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19817,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19818,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19819,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19820,True,2025-01-01,regex,0.6,US,us_2024-09-17.txt
hierarchical_19821,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19822,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19823,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19824,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19825,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19826,True,2026-01-10,spacy,0.8,US,us_2024-09-17.txt
hierarchical_19827,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19828,True,1924-09-16,regex,0.95,US,us_2024-09-17.txt
hierarchical_19829,True,2015-01-01,regex,0.6,US,us_2024-09-17.txt
hierarchical_19830,True,2024-09-15,regex,0.95,US,us_2024-09-17.txt
hierarchical_19831,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19832,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19833,True,2026-09-16,spacy,0.8,US,us_2024-09-17.txt
hierarchical_19834,True,2024-09-20,regex,0.95,US,us_2024-09-17.txt
hierarchical_19835,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19836,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19837,True,2014-01-01,regex,0.6,US,us_2024-09-17.txt
hierarchical_19838,True,2024-01-01,regex,0.6,US,us_2024-09-17.txt
hierarchical_19839,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19840,True,2024-09-17,regex,0.95,US,us_2024-09-17.txt
hierarchical_19841,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19842,True,2026-09-01,dateutil,0.7,US,us_2024-09-17.txt
hierarchical_19843,True,2024-09-01,regex,0.85,US,us_2024-09-17.txt
hierarchical_19844,True,2026-09-01,dateutil,0.7,US,us_2024-09-17.txt
hierarchical_19845,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19846,True,2023-10-07,regex,0.95,US,us_2024-09-17.txt
hierarchical_19847,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19848,True,2026-01-05,dateutil,0.7,US,us_2024-09-17.txt
hierarchical_19849,True,2024-01-01,regex,0.6,US,us_2024-09-17.txt
hierarchical_19850,True,2024-01-01,regex,0.6,US,us_2024-09-17.txt
hierarchical_19851,True,1988-01-01,regex,0.85,US,us_2024-09-17.txt
hierarchical_19852,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19853,False,,failed,0.0,US,us_2024-09-17.txt
hierarchical_19854,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19855,True,2011-08-31,regex,0.95,US,us_2024-09-18.txt
hierarchical_19856,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19857,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19858,True,2026-09-13,spacy,0.8,US,us_2024-09-18.txt
hierarchical_19859,True,2024-09-17,regex,0.95,US,us_2024-09-18.txt
hierarchical_19860,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19861,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19862,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19863,True,2023-01-01,regex,0.6,US,us_2024-09-18.txt
hierarchical_19864,True,2024-09-18,regex,0.95,US,us_2024-09-18.txt
hierarchical_19865,True,2024-01-01,regex,0.6,US,us_2024-09-18.txt
hierarchical_19866,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19867,True,2024-01-01,regex,0.6,US,us_2024-09-18.txt
hierarchical_19868,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19869,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19870,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19871,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19872,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19873,True,1977-02-04,regex,0.95,US,us_2024-09-18.txt
hierarchical_19874,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19875,True,2006-01-01,regex,0.6,US,us_2024-09-18.txt
hierarchical_19876,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19877,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19878,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19879,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19880,True,2024-09-08,regex,0.95,US,us_2024-09-18.txt
hierarchical_19881,True,2015-01-22,regex,0.95,US,us_2024-09-18.txt
hierarchical_19882,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19883,False,,failed,0.0,US,us_2024-09-18.txt
hierarchical_19884,True,1939-01-01,spacy,0.8,US,us_2024-09-18.txt
hierarchical_19885,True,2026-01-13,dateutil,0.7,US,us_2024-09-19.txt
hierarchical_19886,True,2001-09-11,regex,0.95,US,us_2024-09-19.txt
hierarchical_19887,False,,failed,0.0,US,us_2024-09-19.txt
hierarchical_19888,False,,failed,0.0,US,us_2024-09-19.txt
hierarchical_19889,False,,failed,0.0,US,us_2024-09-19.txt
hierarchical_19890,False,,failed,0.0,US,us_2024-09-19.txt
hierarchical_19891,True,2024-08-12,regex,0.95,US,us_2024-09-19.txt
hierarchical_19892,True,2026-09-18,spacy,0.8,US,us_2024-09-19.txt
hierarchical_19893,False,,failed,0.0,US,us_2024-09-19.txt
hierarchical_19894,False,,failed,0.0,US,us_2024-09-19.txt
hierarchical_19895,True,2050-01-01,dateutil,0.7,US,us_2024-09-19.txt
hierarchical_19896,True,2026-01-13,dateutil,0.7,US,us_2024-09-19.txt
hierarchical_19897,True,2024-09-19,regex,0.95,US,us_2024-09-19.txt
hierarchical_19898,False,,failed,0.0,US,us_2024-09-19.txt
hierarchical_19899,False,,failed,0.0,US,us_2024-09-19.txt
hierarchical_19900,True,0200-01-01,spacy,0.8,US,us_2024-09-19.txt
hierarchical_19901,True,1865-04-14,regex,0.95,US,us_2024-09-19.txt
hierarchical_19902,True,1865-04-14,regex,0.95,US,us_2024-09-19.txt
hierarchical_19903,True,2022-01-01,regex,0.6,US,us_2024-09-19.txt
hierarchical_19904,True,2024-09-19,regex,0.95,US,us_2024-09-19.txt
hierarchical_19905,True,2025-01-01,regex,0.6,US,us_2024-09-19.txt
hierarchical_19906,True,2024-01-01,regex,0.6,US,us_2024-09-19.txt
hierarchical_19907,True,2026-01-13,dateutil,0.7,US,us_2024-09-19.txt
hierarchical_19908,True,2018-01-01,regex,0.6,US,us_2024-09-19.txt
hierarchical_19909,True,2026-01-24,dateutil,0.7,US,us_2024-09-19.txt
hierarchical_19910,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19911,True,2026-01-30,dateutil,0.7,US,us_2024-09-20.txt
hierarchical_19912,True,2004-01-01,regex,0.6,US,us_2024-09-20.txt
hierarchical_19913,True,2026-01-30,dateutil,0.7,US,us_2024-09-20.txt
hierarchical_19914,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19915,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19916,True,2024-09-17,regex,0.95,US,us_2024-09-20.txt
hierarchical_19917,True,1943-10-08,regex,0.95,US,us_2024-09-20.txt
hierarchical_19918,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19919,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19920,True,2035-01-01,dateutil,0.7,US,us_2024-09-20.txt
hierarchical_19921,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19922,True,2035-01-01,dateutil,0.7,US,us_2024-09-20.txt
hierarchical_19923,True,2035-01-01,dateutil,0.7,US,us_2024-09-20.txt
hierarchical_19924,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19925,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19926,True,2050-01-01,dateutil,0.7,US,us_2024-09-20.txt
hierarchical_19927,True,1974-10-19,regex,0.95,US,us_2024-09-20.txt
hierarchical_19928,True,2011-01-01,regex,0.6,US,us_2024-09-20.txt
hierarchical_19929,True,2026-05-14,spacy,0.8,US,us_2024-09-20.txt
hierarchical_19930,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19931,True,2024-09-16,regex,0.95,US,us_2024-09-20.txt
hierarchical_19932,True,2024-08-23,regex,0.95,US,us_2024-09-20.txt
hierarchical_19933,True,1963-05-06,regex,0.95,US,us_2024-09-20.txt
hierarchical_19934,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19935,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19936,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19937,True,2019-05-22,regex,0.95,US,us_2024-09-20.txt
hierarchical_19938,True,2075-01-01,dateutil,0.7,US,us_2024-09-20.txt
hierarchical_19939,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19940,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19941,False,,failed,0.0,US,us_2024-09-20.txt
hierarchical_19942,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19943,True,1924-01-29,regex,0.95,US,us_2024-09-23.txt
hierarchical_19944,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19945,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19946,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19947,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19948,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19949,True,1966-07-04,regex,0.95,US,us_2024-09-23.txt
hierarchical_19950,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19951,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19952,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19953,True,2022-10-06,regex,0.95,US,us_2024-09-23.txt
hierarchical_19954,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19955,True,2019-11-12,regex,0.95,US,us_2024-09-23.txt
hierarchical_19956,True,2019-06-01,regex,0.85,US,us_2024-09-23.txt
hierarchical_19957,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19958,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19959,True,2026-01-13,dateutil,0.7,US,us_2024-09-23.txt
hierarchical_19960,True,2021-01-01,regex,0.6,US,us_2024-09-23.txt
hierarchical_19961,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19962,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19963,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19964,True,1947-06-18,regex,0.95,US,us_2024-09-23.txt
hierarchical_19965,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19966,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19967,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19968,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19969,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19970,True,1985-01-01,spacy,0.8,US,us_2024-09-23.txt
hierarchical_19971,True,2040-01-01,dateutil,0.7,US,us_2024-09-23.txt
hierarchical_19972,True,1977-02-04,regex,0.95,US,us_2024-09-23.txt
hierarchical_19973,True,2024-07-13,regex,0.95,US,us_2024-09-23.txt
hierarchical_19974,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19975,True,1979-01-06,regex,0.95,US,us_2024-09-23.txt
hierarchical_19976,True,2004-01-01,regex,0.6,US,us_2024-09-23.txt
hierarchical_19977,True,2000-01-01,regex,0.6,US,us_2024-09-23.txt
hierarchical_19978,True,1951-06-29,regex,0.95,US,us_2024-09-23.txt
hierarchical_19979,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19980,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19981,True,2026-01-30,dateutil,0.7,US,us_2024-09-23.txt
hierarchical_19982,True,2055-01-01,dateutil,0.7,US,us_2024-09-23.txt
hierarchical_19983,True,2024-11-08,regex,0.95,US,us_2024-09-23.txt
hierarchical_19984,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19985,False,,failed,0.0,US,us_2024-09-23.txt
hierarchical_19986,True,2026-01-01,dateutil,0.7,US,us_2024-09-24.txt
hierarchical_19987,True,2020-04-04,regex,0.95,US,us_2024-09-24.txt
hierarchical_19988,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_19989,True,2022-04-20,regex,0.95,US,us_2024-09-24.txt
hierarchical_19990,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_19991,True,2020-04-04,regex,0.95,US,us_2024-09-24.txt
hierarchical_19992,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_19993,True,2024-01-01,regex,0.6,US,us_2024-09-24.txt
hierarchical_19994,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_19995,True,2002-01-01,regex,0.6,US,us_2024-09-24.txt
hierarchical_19996,True,2004-01-01,regex,0.6,US,us_2024-09-24.txt
hierarchical_19997,True,1874-01-14,regex,0.95,US,us_2024-09-24.txt
hierarchical_19998,True,2026-01-25,dateutil,0.7,US,us_2024-09-24.txt
hierarchical_19999,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20000,True,2024-05-01,regex,0.85,US,us_2024-09-24.txt
hierarchical_20001,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20002,True,2024-01-04,regex,0.95,US,us_2024-09-24.txt
hierarchical_20003,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20004,True,2026-01-26,dateutil,0.7,US,us_2024-09-24.txt
hierarchical_20005,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20006,True,1999-01-01,dateutil,0.7,US,us_2024-09-24.txt
hierarchical_20007,True,1999-01-01,spacy,0.8,US,us_2024-09-24.txt
hierarchical_20008,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20009,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20010,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20011,True,2026-08-25,spacy,0.8,US,us_2024-09-24.txt
hierarchical_20012,True,2021-01-01,regex,0.6,US,us_2024-09-24.txt
hierarchical_20013,True,2012-01-01,regex,0.6,US,us_2024-09-24.txt
hierarchical_20014,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20015,True,2026-01-03,dateutil,0.7,US,us_2024-09-24.txt
hierarchical_20016,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20017,False,,failed,0.0,US,us_2024-09-24.txt
hierarchical_20018,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20019,True,2020-03-01,regex,0.85,US,us_2024-09-25.txt
hierarchical_20020,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20021,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20022,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20023,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20024,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20025,True,2030-01-01,regex,0.6,US,us_2024-09-25.txt
hierarchical_20026,True,2023-09-01,regex,0.85,US,us_2024-09-25.txt
hierarchical_20027,True,2024-01-01,regex,0.6,US,us_2024-09-25.txt
hierarchical_20028,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20029,True,1843-04-18,regex,0.95,US,us_2024-09-25.txt
